label,text
0,@JetBlue that is my point! They are only offering me a flight the next day and expect me to now pay for a hotel because they Cancelled Flightled.
0,@AmericanAir just need to know why it wasn't done like it was promised it would yesterday
0,@AmericanAir just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.
0,"@AmericanAir is there only one call centre? I know it's busy right now, really need to speak to agent not computer"
0,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim"
1,"@JetBlue btw, her name was Samantha and she won over everyone on the flight"
0,@AmericanAir this is unbelievable and unacceptable. Flight #293. JFK. Everyone at the gate is upset as most of us have been here all day.
0,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?
0,"@USAirways it MIGHT have went through. No confirmation. ""Please wait"" then same form."
0,@united the costumer services here at Denver Intl Airport is ridiculous bad!
0,@JetBlue thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.
0,@SouthwestAir hv wounded vet stuck in Chi. He's traveling to NY 4 healing. Need fly ny Late Flightst AM by 9 2 catch intl flt. Help!
1,"@JetBlue I love flying with u, but I have a question, why is one of ur planes called ny jets"
0,@JetBlue I've used you guys for 10 years but after this experience I will NEVER EVER use you again.
0,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican
0,"@AmericanAir Flight Cancelled Flightled, can't go home until tomorrow. I could use dinner and a play, @AmericanAir! It's my first time in NYC."
1,@AmericanAir Not necessary.  I am confident the excellent in-flight staff will make the appropriate report.
0,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system."
0,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!
1,@united love being told you would issue a refund when you couldn't get us out of the way of a hurricane to have it denied
0,@AmericanAir please get it together and find my husbands luggage! You're ruining his ski trip to Aspen! 3rd day no luggage.
0,@USAirways very embarrassing.
0,@USAirways I just spent 3.5 hours and got nowhere. Entire experience #epicfail
0,"@SouthwestAir if you are going to be inconsistent enforcing your rules, I'd prefer you not randomly take it out on freq flyers that obey"
0,@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.
0,@united my flight is Late Flight due to mechanical issues 3 of 4 flights in past 10 days!
0,"@usairways trick for getting into your hold queue?  I've been calling since Thursday and keep getting the ""call back Late Flightr"" message"
0,"@SouthwestAir Thanks for not telling us our flight was Cancelled Flightled, not helping us in anyway and ruining my birthday. #worstcustomerservice"
0,@AmericanAir Priority baggage evidently means it comes out last
0,@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers.
0,@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs
0,"@JetBlue making a bad situation worse. Cancelled Flighted flight, making us stay overnight in SXM. Won't provide vouchers to stay in a different hotel"
0,@USAirways I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care
0,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part..."
1,@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :)
0,"@AmericanAir Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep, the 24 hour window has closed."
0,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks
0,@USAirways @husainhaqqani Mr. Husain u shld protest as well when one of ur party member Rehman Malik delayed a PIA flight for hours..???
0,@SouthwestAir step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much
0,"@united Doumented via link. However, now that it has been over four months with no response, what do you suggest? Or shall I not expect one?"
0,"@AmericanAir lost 3 pieces of our bags, haven't delivered them in 36 hours, lied that they were delivered, and still no refund.  Never again"
0,@AmericanAir Sorry that is a sad answer a fully refundable first fare and no response in 6 weeks ! No more AA in my future !
0,@united no still trying to get home.
0,@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. 😞
1,@SouthwestAir had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches
0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable."
1,@SouthwestAir loved it!
0,@AmericanAir all of these issues are not based on weather or things that are out of your control. These  issues are based on negligence.
0,@united  Otis in the baggage claim by Bay #8. not at all happy but not nearly as pissed.
0,"@USAirways booked an award ticket recently, now same ticket is less miles. how do I contact you without using the online form or phone?"
0,@USAirways called 3x &amp; it says high call volumes call back. At $1 a minute for international calls is there any way someone can contact me?
0,@USAirways OFFERING to give up my bag which you usually have to force passengers to do. I am in a state of shock.
0,@SouthwestAir i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call   Getting tired of typing little notes
0,@JetBlue ticket issued whilst delivering your customers.
0,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?
1,@AmericanAir thanks!!
0,@united Okay thanks if you could please update me. I was told at the airport someone would call me today but they haven't.
1,@united ok. I just submitted. Thanks for the opportunity to give feedback.
0,@united I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful
0,@JetBlue the pilot just stated that after 22 years of flying he has never experienced anything like this. #gettingoffplane
0,@SouthwestAir been on hold over an hr to rebook a Cancelled Flighted flight. Do you have anyone working???
1,"@AmericanAir Thank you, you too!"
1,@united will the kudos to capt. Herman be relayed to his chief pilot or should I be emailing someone?
0,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE"
1,@SouthwestAir that's awesome! Love flying SWA!
1,"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines."
0,@AmericanAir I guess I was one of the select few that hadn't had many problems before this and all the sudden my whole trip got jacked
0,@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United
0,"@SouthwestAir Hello remaining credits on your account will be refunded back to your credit card, when you choose a lower price flight?"
0,@USAirways why would a flight arrive Late Flight or leave when 60% of your passengers have  a connection?
0,@AmericanAir what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?
0,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.
1,@AmericanAir Thanks!
1,@SouthwestAir your employees were great!
0,@USAirways  I will never fly us airways again.
0,"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒"
1,"@SouthwestAir not frustrated, just an idea! Great crew. Thanks! #happycustomer"
0,"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft."
0,@AmericanAir I know you can't control weather but you can control how you treat customers..#shafted
0,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor."""
0,"@USAirways flt 419. 2+ hrs Late Flight, baggage + 1 more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy"
0,@AmericanAir Please try it yourself - call 1-800-433-7300 and see what happens... then you'll understand.  #allrepresentativesbusy #nooption
0,@SouthwestAir Cancelled Flightled my flight without explanation and won't pick up the phone...25 minutes and counting.   #customerservice @olive201
1,@JetBlue they miraculously fixed the plane #kudos to shoe ever it was
1,@JetBlue Aw okay thanks
0,@USAirways but the automated message says the line is too busy to join the queue! #stuckintheloop
0,@united we are sitting on the runway for 2 hours! It is ridiculous!!
0,@AmericanAir it that you say is going to help us? Give me a number to call that isn't a recording w a 2 hour wait time!
